,CIF-B-PR,CIF-B-TR,CIF-C-PR,CIF-C-TR,CIF-R-PR,CIF-R-TR,CIF-X-PR,CIF-X-TR
2023-07-25,154.46452522871508,156.61787982987434,96.82340421802819,99.03443465129655,99.80497310482129,104.58443964650068,115.91052160298523,119.12924424997759
2023-07-26,152.77945025291157,154.90931360941727,96.23984536379467,98.43754982080002,99.85175304291641,104.63345978507873,115.26803842428491,118.46891993719387
2023-07-27,153.35283410387382,155.49069087344228,97.31907133207679,99.54142067199568,97.72630113251834,102.40622410603993,115.0197284573795,118.21371464359251
2023-07-28,155.88032989622366,158.0534219062838,97.0374008332394,99.25331802950342,98.43055626153888,103.14420464694375,115.82844176976631,119.04488513948178
2023-07-31,157.30290210864663,159.49582587240278,97.76236874115618,99.994841088734,99.0893478094966,103.85582934690201,116.73047318013046,119.97999780076042
2023-08-01,160.54258255703618,162.78066996460953,99.97313359390944,102.2560903094943,98.19916687053123,102.92282815425321,118.08405001446691,121.37125529490454
2023-08-02,167.52372471880076,169.85913463180455,97.25438346064934,99.47525560759463,97.90067942873881,102.60998261129349,118.6946600923794,121.99886344048286
2023-08-03,168.20340423963006,170.54828940930733,97.79216907734694,100.0253219365301,95.97623688175243,100.59296886394313,118.33897518048559,121.63327702774788
2023-08-04,166.85002874116887,169.2411124368886,98.37083159801736,100.61719862224798,95.65664860647912,100.25800747695463,118.0955672001852,121.40000338056488
2023-08-07,167.94339987811523,170.35015238683218,99.49681584736932,101.76889551269952,95.97308194202897,100.58966216257953,118.93846145219277,122.26648268600503
2023-08-08,170.57369090513228,173.01813741988056,98.7841614360884,101.03996713744809,95.94412641212116,100.55931378872067,119.32267837450063,122.66145039540243
2023-08-09,169.44865258957165,171.8769764773495,95.29747668022671,97.47366148652819,96.30380576348642,101.03369563458318,117.80761602404459,121.14075322340523
2023-08-10,168.4583400659236,170.87247204647298,94.84973732966509,97.01569769345436,96.49440827461275,101.30015288101367,117.4517697428642,120.79991638703562
2023-08-11,169.1861632052962,171.61072542703312,93.2948787109019,95.4253327861726,96.61514038190272,101.45400670157012,117.07610612617265,120.4237631690579
2023-08-14,170.5366483101109,172.98056397721308,95.6146369569,97.79806434085728,96.23226138058054,101.13918162641059,118.18319638369952,121.59538668250703
2023-08-15,169.97742977560048,172.43121843398094,94.22098951076107,96.37259197654339,95.0868211838881,99.9353349908493,117.05347694372146,120.43770158143712
2023-08-16,167.78771215875463,170.2300498340905,91.99621631779351,94.0970145252821,95.13249826432059,99.98860392636193,115.63866102166703,118.98920560318558
2023-08-17,163.74936260691243,166.13291759113378,91.6024346702363,93.69424059725468,94.98651857407556,99.83517259957549,114.3929680538304,117.70741960394625
2023-08-18,165.90308534515515,168.3179901709004,91.46235645773369,93.55096360039425,95.13729036287828,100.09113494623953,114.94831728278835,118.31558554288945
2023-08-21,167.71941848579178,170.1607620703905,93.32405665569345,95.45517702982481,95.01113084896002,99.95840624559881,116.09429508217416,119.49513333931279
2023-08-22,169.02620639316507,171.4865717362632,93.8127084155983,95.95498749584152,95.39356224756648,100.40456587592931,116.76778765708704,120.20484903588091
2023-08-23,172.27839010009887,174.786094611795,96.0394557963814,98.23258421688358,96.32035466486629,101.38004250269155,118.82995821388664,122.32771961037783
2023-08-24,170.01564863785424,172.49041641865583,92.84632545596462,94.96653650264511,96.11365337019978,101.16248323277853,116.92020375111302,120.36175149965658
2023-08-25,173.4106521098054,175.93483796050472,92.24873801928084,94.35530273716596,96.42027034610257,101.48520673350924,117.67464809132031,121.13840291902675
2023-08-28,175.77959551953788,178.3382639891721,93.5219122590379,95.65755080482333,96.83590884253508,101.92267863216134,118.94037205817021,122.44138348763269
2023-08-29,177.51257566488303,180.09646959736628,95.12066197212812,97.29280909039527,97.88923251811002,103.031333177407,120.41587482957851,123.96031770269225
2023-08-30,178.41197860915202,181.0595810084344,96.10763916301816,98.36967236285788,98.10023270216585,103.25341715645882,121.11405024855802,124.71874785882736
2023-08-31,179.29923724465434,181.9600064061152,98.26665160671365,100.57950030747544,97.20471482909261,102.43613052694346,121.84219439207477,125.51572311167716
2023-09-01,181.2604925550703,183.9503664005661,99.78376717742921,102.13232340174312,97.2079071784127,102.43949468383867,122.94019619073188,126.64682954343505
2023-09-05,176.28771206114826,178.9037907182859,99.14844614878831,101.48204916780182,95.91096628883217,101.07275433092074,120.91750626717861,124.5631557418246
2023-09-06,176.1799376782797,178.7944169825214,98.84309109181946,101.16950713503564,95.98996330004387,101.1560028458302,120.80072619632521,124.44285476471784
2023-09-07,178.02292795859205,180.66475691461187,96.72930639219925,99.00597143529208,97.0468008326699,102.34557023748626,120.85234708862018,124.52456282304635
2023-09-08,177.76255203755835,180.40051706068186,97.0226970821662,99.30626750226142,97.33562413973739,102.65016333902152,121.01158519707626,124.68863953581157
2023-09-11,177.550508332502,180.18532666431793,96.61969648635566,98.89378170074592,97.71639776434182,103.05172725877122,120.94596156860432,124.62102186976543
2023-09-12,173.83865541117564,176.4183904981506,95.48856047686527,97.73602275858042,97.77772514298708,103.11640312118777,119.57507306234608,123.20847758714784
2023-09-13,170.25082114127608,172.77731339839582,95.46270548578623,97.75323784090055,98.14481894560807,103.50354029868909,118.78634478463843,122.41299742439203
2023-09-14,172.959567139431,175.52625671098932,96.40734743696038,98.72054553302716,99.62712108776479,105.23453781004882,120.42099774819059,124.16063542970613
2023-09-15,170.3860083929725,172.91450680514268,94.36080656501298,96.62489995511731,99.16350859738388,104.74483133639471,118.78158564161276,122.47031187575672
2023-09-18,170.76108894378322,173.29515348539152,94.53076938808589,96.82261238891013,99.16475428147392,104.74614713261607,118.94055979114648,122.64422399484413
2023-09-19,169.37999843946056,171.89356784076844,94.51064146170512,96.80199647277222,98.3212582090583,103.87352442435247,118.27438995547048,121.96446229143099
2023-09-20,167.74073629280622,170.2299793320258,93.52855762474728,95.84830332635642,98.38709985804807,103.9430841946306,117.50766851714829,121.19587191435637
2023-09-21,162.7386337114212,165.15364642765925,91.53269927459777,93.802942621564,96.94998423738456,102.42481370823992,114.9340197690316,118.54144426750219
2023-09-22,163.08191526156924,165.5020222156656,92.780978206709,95.0821820406186,96.8924024149859,102.36398020240125,115.51457819730645,119.1402246347744
2023-09-25,164.10247625158783,166.5377281513703,93.05410964060687,95.4082733355851,97.25117125154127,102.74300895147799,116.00958837775758,119.67027564418629
2023-09-26,160.72406307751572,163.1091799196907,91.51355463374101,93.82874402998823,94.37625890124939,99.70574840705989,113.43021260858698,117.00950756800405
2023-09-27,164.01259381890614,166.4465118791882,92.28252942779568,94.61717301633499,93.78839590477757,99.08468839995187,114.28233420285147,117.88851789373629
2023-09-28,165.71152064289035,168.17065047858375,93.73324377860557,96.11967103829505,93.11996486452287,98.37851061855835,115.01895704571095,118.65475203407415
2023-09-29,163.5879394689672,166.02249869688035,94.34792630285794,96.75000324106911,93.29057138353754,98.55875140008033,114.8515254707944,118.48366793024123
2023-10-02,161.04913390051098,163.4459099486578,94.67181507707743,97.08213815047763,90.08741233221899,95.17470784721243,113.1185156315033,116.69585221358693
2023-10-03,158.02367188717312,160.37542220489516,92.81535756521934,95.17841564880209,90.1293762966005,95.21904154430423,111.6532509714362,115.18424903111587
2023-10-04,160.53085584075058,162.9199187369553,93.68315538990049,96.06830741050317,90.68229407029936,95.80318294889089,112.82076071669204,116.38868089560503
2023-10-05,159.4451180580398,161.818022715767,93.68677881573866,96.0826778735694,90.68695398156933,95.80810600841976,112.57184076124224,116.13638655997096
2023-10-06,163.7507161714523,166.1876978855488,95.1880141080712,97.6382308880063,91.70377237401547,96.88234480526577,114.60827773835452,118.24402876128003
2023-10-09,163.54346594865072,165.97736330980504,95.2732948318797,97.72570680689728,92.89410219582219,98.13989333618035,115.071174482653,118.7216101107816
2023-10-10,164.75776136145078,167.20973018992868,96.13585756669015,98.61047260694009,93.88411499714088,99.18581281251112,116.11057213922506,119.79398087512284
2023-10-11,166.76208016437917,169.24387779841078,97.30400705817917,99.80869121492806,95.51898732991506,100.91300746280773,117.7192563967627,121.4536978813443
2023-10-12,164.99829294694655,167.4538414304588,96.39293938086497,98.87417191577336,94.30659620302444,99.63215181037936,116.44302564576161,120.13698089889459
2023-10-13,157.0469844641881,159.39882217571153,94.31394081739425,96.74165824104195,94.36571783614862,99.69461208106948,113.74657777212212,117.35844721718563
2023-10-16,160.42201813749216,162.8243982487797,96.0164680542999,98.48800991155147,95.61917249184127,101.01885014681987,115.7457186086556,119.42106807962652
2023-10-17,162.6242332160073,165.0595923271031,95.49563889973496,97.95377419161217,95.4684197558656,100.8595843045428,115.97873105853502,119.66147952615731
2023-10-18,154.60144777124756,156.91666265019003,93.78794866873606,96.20212662734887,94.31979934056443,99.64610053779313,112.93924930090535,116.52548311723672
2023-10-19,151.77685297495515,154.1042296685657,91.73523145514508,94.09657080578471,93.03618809782226,98.29000292265839,110.90903719035558,114.44366910964003
2023-10-20,148.62334752445932,150.92068038567723,89.66797760255064,91.97610416032475,92.1359706846297,97.33894963916948,108.9493750169891,112.42587794362913
2023-10-23,149.35870787899614,151.66740751088267,89.33147048737291,91.66576727404868,91.62834931822836,96.80266255983719,108.77637521365124,112.2620613387424
2023-10-24,151.0920789526055,153.42757202169025,90.71856019145841,93.08910264857275,93.16910631165725,98.43042711558188,110.37638656906212,113.91334428111865
2023-10-25,148.69154831994638,150.98993538920925,88.75659006237302,91.07586480226642,92.60487769450374,97.83433613676023,108.77002898971189,112.25551175313845
2023-10-26,149.16917980739382,151.4749498250961,86.29451353562901,88.54945241164853,93.76221544981308,99.05702951745045,108.31003083469142,111.78077318060201
2023-10-27,150.59876357982452,152.9266312681349,87.25391375085333,89.53392245755307,92.46955660477694,97.69137337596051,108.52866789785367,112.00641636228951
2023-10-30,152.866653785502,155.22957719541952,87.59454727747756,89.88345698784707,93.04084068027831,98.29491823951035,109.42670593224274,112.93323158942955
2023-10-31,154.54307696597243,156.93191354583232,89.80376063008391,92.15039870428686,94.34356277692547,99.6917522867994,111.26340532510578,114.8368011752092
2023-11-01,154.70013693839482,157.09140125953385,91.99766643314467,94.40163287369391,95.57784476925558,100.99600380126019,112.713289283782,116.33325039319892
2023-11-02,156.47094754051426,158.88958401720626,93.28582026009711,95.7234471041144,97.9988325813009,103.55423363850366,114.63194446018083,118.31352613949753
2023-11-03,157.37302380999495,159.87397244857166,95.60091828191734,98.09904033376779,98.9610375191325,104.57098447436358,116.19717119745583,119.94517045790528
2023-11-06,155.85824793036358,158.3351239764324,95.56501879559019,98.06220276755546,99.01061778197746,104.62337536502288,115.84990436445919,119.58670235537825
2023-11-07,154.30052578403036,156.75264674192184,95.6902801422618,98.19073728500815,98.01370320041376,103.56994724983352,115.14243804573137,118.85641634825303
2023-11-08,155.4757623923078,157.94656003521376,96.12046725385291,98.63216550106982,97.94377666926708,103.4960566926385,115.5681231580639,119.29583215187319
2023-11-09,155.26147836124105,157.72887063426347,96.21732999892596,98.73155934065345,97.26420846946903,102.89317065465627,115.28763505864801,119.05123237775729
2023-11-10,158.90829453987277,161.43364147206282,98.28097110102965,100.84912489700838,97.86603801462735,103.52982982321804,117.24127572088798,121.06865018969044
2023-11-13,159.9393098665996,162.48104154069333,97.95677465218978,100.5164569573865,97.08138777156408,102.765016510921,117.03153333500495,120.87749113190759
2023-11-14,165.89822213060768,168.54921857016217,101.772763606751,104.43216049971868,100.37799638277987,106.40296299529494,121.33370682008615,125.3822777973225
2023-11-15,165.15071327052667,167.81282380175583,101.97692752794747,104.64165937378903,99.77588478870145,105.76471098815729,121.00525971935714,125.04832142439776
2023-11-16,163.17661545726273,165.80690495378792,100.56966911574258,103.26655704106756,100.1193739110382,106.15430946690243,120.09318515581049,124.14482313442164
2023-11-17,165.50890595986607,168.1767902992225,101.65478692329975,104.38077349375786,99.99615076296607,106.12718748458465,121.04127266490063,125.16519879626838
2023-11-20,166.62087808012635,169.30668660904973,102.71637861574297,105.47083295229942,100.3077438749531,106.46309275599323,121.86952696158106,126.02369794473405
2023-11-21,165.65191575722113,168.3221053114935,101.09762262822768,103.80866821625028,100.39017615545053,106.55058346394522,120.99804426409577,125.12250898494946
2023-11-22,167.74500187741245,170.44893047218295,101.7638676802774,104.49277937298125,100.87647574571608,107.06672465490037,121.95815612203177,126.11534821058974
2023-11-24,167.65581262175562,170.35830354997262,101.9843707264389,104.71919545443379,101.1912964136653,107.4008641807097,122.15565492791048,126.3195791654235
2023-11-27,167.8827354697283,170.58888423079023,101.71410634904787,104.4416836361151,101.52775581314428,107.75797029108152,122.22932457006397,126.39575998733952
2023-11-28,163.0729102140809,165.70152805679035,100.971368422199,103.67902836277189,101.61191193441944,107.84729062268494,120.83357813167055,124.95243668950657
2023-11-29,164.69969465013185,167.4214091275352,102.21507255079432,104.9560838057006,100.8957310796587,107.09619867205492,121.44750959830918,125.60662564697685
2023-11-30,166.93277378884622,169.69139060437436,101.96488304569829,104.69918518978349,101.27789327291129,107.64680074045181,122.01403624935578,126.24894731444802
2023-12-01,170.4422715666562,173.25888394149956,101.51942808301291,104.24178485509177,102.28984614746821,108.72239074263142,123.04670216110813,127.31745540002441
2023-12-04,170.7667453340116,173.5887197403513,100.5095153317203,103.20479016618773,102.05219782246756,108.46979779207791,122.6034545488338,126.85882337563245
2023-12-05,169.59207230151316,172.39463486494958,99.30749768277664,101.97053907238971,101.66584980199337,108.05915409647513,121.67185911247313,125.89489375918147
2023-12-06,169.16137762184593,171.95682281965833,98.67146962574347,101.3174552131225,101.3823760785635,107.75785399597855,121.1917125873984,125.39808212003948
2023-12-07,170.85746165662687,173.68093517885217,100.18190885447999,102.86839855561152,100.84570650606192,107.25972350777694,122.00534495942077,126.26805217510703
2023-12-08,175.0486012962052,177.95267882299947,101.95680929871926,104.69089493626791,100.89664557993405,107.31390242295899,123.7443595711089,128.0705095463071
2023-12-11,177.60972197721128,180.5562888067366,104.57902020806473,107.38342335785387,101.4877113715873,107.9425613474103,125.67578766379177,130.0694611012651
2023-12-12,179.7914733728696,182.77423572266912,105.3376716216073,108.21224798132465,101.30317338736616,107.74628632639042,126.42742605173477,130.8684512263801
2023-12-13,180.8933200064575,183.89436212554898,107.19582712662339,110.12111098542601,103.90959162414455,110.51847870927261,128.5038406062934,133.01780414247764
2023-12-14,184.65268536893532,187.71609581535614,110.31253349436743,113.32286964554538,102.20816237210813,108.85834543341389,130.0058602644448,134.63068357221113
2023-12-15,183.81003360917163,186.85946436069443,110.51049210618672,113.52623038119157,100.9995561555318,107.57110114720861,129.41054005625608,134.01418546658903
2023-12-18,183.24427407668242,186.28431880894138,111.2647974110072,114.32627694298968,101.02865507151448,107.60209338671534,129.584631559284,134.20436907341605
2023-12-19,186.25261688017005,189.3425703844147,111.29872584877863,114.41390716809175,101.52243142061886,108.14574768318136,130.51476973835472,135.19579950808645
2023-12-20,182.74467001241686,185.77642625265372,108.4994135537969,111.58518526127321,99.5468659008247,106.0412964082697,127.7550679517602,132.35636876428367
2023-12-21,184.75353318050023,187.8186167043465,111.66242716710033,114.83815639230511,100.08313777234609,106.61255461885035,129.69020862400566,134.36120658819837
2023-12-22,186.17374048442662,189.2623854196991,111.85245400737588,115.03358768066178,100.07102501446217,106.59965162549673,130.09250729099682,134.7779946779027
2023-12-26,187.65770765491106,190.77097178552924,112.97027194233945,116.18319685619376,100.66230381799849,107.22950541645575,131.12963288248332,135.85247398774501
2023-12-27,187.69655685061036,190.81046549409714,112.82226748095653,116.03098308192557,100.61753109046712,107.18181171933935,131.06185536902862,135.78225535995543
2023-12-28,188.01555532913284,191.134756196069,112.67617561498916,115.89517635496699,101.15666919874361,107.75612315975877,131.30995827374687,136.04497216100435
2023-12-29,186.94621449404002,190.0554961633509,111.61097023023,114.81559626323897,100.85710102568919,107.4370111802315,130.51526418068116,135.22980546283594
2024-01-02,183.59525055801066,186.64879913441555,109.04326461207656,112.17416548839113,101.5009957398188,108.12291354007837,129.0015789540979,133.66144209930286
2024-01-03,178.35593175360754,181.32234019742245,107.496718434654,110.58321415857903,101.14106703511281,107.73950311207356,127.01460014464408,131.60268859220932
2024-01-04,178.4771602915861,181.44558500340597,107.71218045681303,110.81630919672489,100.88886590196624,107.47084839479557,127.01943911529631,131.61220261633844
2024-01-05,178.3268668826321,181.29279192072096,108.42994301175935,111.55475676023562,101.13625859635032,107.73438097110548,127.37000188243452,131.97544101716667
2024-01-08,181.94330081942158,184.9693742364352,112.4408243039377,115.6812265758161,102.18964165962441,108.85648667110195,130.23422587995032,134.94322950470246
2024-01-09,182.05352207784418,185.08142869024667,111.48113908486141,114.69388444312828,101.81147777944398,108.4536514060614,129.7239741330844,134.41452809677938
2024-01-10,183.6768429352311,186.73174855266262,111.95409560587498,115.18047097259011,101.84807979456119,108.49264133406226,130.30518511342666,135.01675447913817
2024-01-11,184.71110869365032,187.7832161761881,112.98657628834007,116.24270644180497,100.40211716407343,106.95234420358712,130.33335881032195,135.04594687937282
2024-01-12,184.08378543114927,187.16098555839883,112.41903128442904,115.65880550906247,101.59439433444442,108.22240545242725,130.47382191545015,135.19520255549753
2024-01-16,183.63320593537853,186.70287403975888,113.05287548006476,116.31091629233902,100.90732779114819,107.4905147363251,130.32204925999253,135.03793779084404
2024-01-17,181.42158794238497,184.454285972766,111.5014732632652,114.71480462682246,99.63742083662265,106.13775914168964,128.6550696997604,133.3106362065653
2024-01-18,184.6671203901821,187.81442817990063,113.95070169416039,117.2346167218001,98.7607480998017,105.20389233737562,129.99834616192007,134.71695684244307
2024-01-19,185.04344724941433,188.19716883089527,119.51064333900429,122.9547888492022,99.35598957428708,105.8379673236568,132.5111671757942,137.3209868941579
2024-01-22,187.21602466780544,190.42514699596737,120.48903993473866,123.99869369275945,99.54135556306143,106.03542657645956,133.48210991298043,138.34623621537918
2024-01-23,184.42330880285934,187.58456040598952,120.81555956023938,124.33472431470705,99.7195239127838,106.22521861674643,133.0302604699312,137.87792124925653
2024-01-24,181.9880578905878,185.1075661755853,122.26388431831693,125.82523646537047,98.46914555512566,104.89326566326008,132.49005735869838,137.3180329819852
2024-01-25,184.5927665770476,187.75692290335942,122.22690431783309,125.78717929639281,100.50242816360358,107.05919948564876,133.9553136424676,138.83668362425144
2024-01-26,184.48725381612974,187.64960151864682,121.02656667290782,124.55187772836973,100.73720245883894,107.30929043933985,133.56228191981188,138.42932971309352
2024-01-29,188.07745187506575,191.30134016831965,122.90060717262315,126.48050604193163,101.47935793320744,108.09986408449042,135.45332579220405,140.3892837656191
2024-01-30,191.8378622031602,195.12620874334223,123.23707965884194,126.82677943557209,101.73002171069741,108.36688114913726,136.57422275218093,141.55102653174077
2024-01-31,191.13735995352081,194.41369898839324,121.08153176202205,124.60844386295393,100.99617046057209,107.60639813402369,135.25500020436007,140.192559396866
2024-02-01,198.9521787531171,202.3624737863867,123.19766949385624,126.7862213152726,103.50287834395112,110.27717075118825,138.98562500176038,144.05937273246718
2024-02-02,202.46747949161764,205.93803127967166,124.86122318519546,128.49823167509916,102.61820547508488,109.33459579501451,140.08211272101093,145.1958883472445
2024-02-05,200.2064503992289,203.6382452541738,126.36686745435871,130.047732962879,101.09190724272577,107.70840091541154,139.4873252660096,144.57938784458068
2024-02-06,199.87296444063475,203.2990429193359,125.46400254614738,129.1185690384268,101.71342320487994,108.37059527154629,139.32208552895767,144.4081159387999
2024-02-07,203.3486383072659,206.83429428543917,127.1981234369132,130.9032021077645,101.88585438295453,108.55431211857127,140.8883073350749,146.03151354518045
2024-02-08,206.3481304978071,209.88520161193838,129.64215111338652,133.41842041638236,101.05215747494583,107.84840356096709,142.19016753574073,147.4566663477048
2024-02-09,209.77737360498247,213.37322633593027,131.45059174305183,135.2795380402,101.44143853295462,108.26386565194898,143.86711942901636,149.19572988559494
2024-02-12,209.99704455488387,213.59666272712565,131.88473630741132,135.72632854399643,101.5411864266128,108.37032207364656,144.13073913913976,149.4691136526446
2024-02-13,206.77983523207575,210.33823976905762,128.6034851887534,132.3494998082719,100.51463233262587,107.27472725437796,141.6564695170934,146.90653489028722
2024-02-14,213.18608442708717,216.85473194871489,131.88959803084455,135.7313318816871,100.91620115389821,107.70330352010312,144.61411527760285,149.97379677808235
2024-02-15,214.5186676202897,218.21024711724894,133.7124150277046,137.60724463337,103.09877994624583,110.03267128703155,146.57054753422676,152.00273823446616
2024-02-16,213.53419214560938,217.2088301357156,128.63843578654075,132.385468461286,101.74792155705809,108.69744517314612,143.78197303835722,149.1550063667808
2024-02-20,210.4772216987343,214.0992533140682,127.06107043977363,130.76215697518495,101.50264111865232,108.43541174192065,142.3440875953407,147.6633881348442
2024-02-21,209.48382886986622,213.08876552260242,125.84401247444957,129.50964805047036,102.78193357163013,109.80208163689237,142.18227309919416,147.49552674239732
2024-02-22,218.28916417528276,222.0456288774793,135.53263810790315,139.48048791173193,103.26084552393665,110.31370393720059,148.23514095128098,153.7745860982906
2024-02-23,222.87556306728882,226.71095356322826,132.71400050839773,136.57974788989034,104.15963363468096,111.2738805176639,148.595124941056,154.1480224418892
2024-02-26,227.44925007845129,231.36334761365782,134.51694764134197,138.43521200018023,103.14755281626456,110.19267318107062,149.93999173395537,155.54314598080364
2024-02-27,231.80250822170277,235.7915195100333,133.99043556096566,137.89336346179465,106.31951637296325,113.63847525378678,152.11084569372764,157.81884143009302
2024-02-28,235.3534816440381,239.47369454527572,132.9441197084281,136.89107775095852,108.62745864398265,116.10529460736976,153.521494128385,159.3285238728062
2024-02-29,239.87167363928157,244.0709842144479,136.13057416376722,140.17213437499257,109.26805080876481,116.93540014771168,156.09923336262236,162.06407216916597
2024-03-01,246.6787456892323,250.99722418952956,144.9275712842331,149.23030422435303,109.42127673790021,117.20813484777335,161.19600541492784,167.4006641299101
2024-03-04,249.7655306642711,254.13804792868035,149.51793199418293,153.95694746535418,111.49918750048425,119.43391809691207,164.59970058638666,170.93537226818762
2024-03-05,244.98871823309204,249.27761028801532,147.58836790427785,151.97009683641352,111.18246809830012,119.09465966832488,162.59021037345863,168.84853397873488
2024-03-06,247.72533535832954,252.06213596810568,149.71851184482134,154.16348230111254,112.51981551007054,120.52717810029831,164.63510837984416,170.97214295692092
2024-03-07,249.13963652431792,253.52418766836797,152.15170475405898,156.66891390991213,113.38989780935592,121.56608771927405,166.2884070579118,172.73885419287413
2024-03-08,245.90699257596526,250.3087116154715,146.87544285733568,151.23600586461572,112.08561745083088,120.17353025719146,162.91316272159384,169.25281178170133
2024-03-11,239.30605656825435,243.58961928613942,143.59669099105673,147.85991162564324,111.20155478973031,119.22567509638434,159.70662801457283,165.92149707285625
2024-03-12,245.7360549779567,250.13471424566941,146.17081948404683,150.51046303361593,111.28510956516658,119.31525904624684,162.2561065441061,168.5701867336051
2024-03-13,245.8198248680364,250.21998361128752,143.90358687374302,148.1759188941888,110.82592645059744,118.82294203745244,161.1946536893347,167.46742820112982
2024-03-14,245.74675754061025,250.14560838349252,140.84466194550274,145.0802359196526,110.00692070155111,118.09206204049303,159.63368351601568,165.9279336404162
2024-03-15,246.64731841560598,251.06228923908813,139.02687410162045,143.2077823555668,109.83028620675756,117.90244550014607,159.06002988244322,165.3316612250494
2024-03-18,249.03981488757077,253.5060747755529,138.82568660521437,143.02936960371,111.08347616410214,119.2477407347319,160.1025728840898,166.42826153164472
2024-03-19,251.10653474568898,255.60985902036836,136.91040624132194,141.05609398187985,111.35915499513892,119.56179843090278,159.94950216281543,166.27761213303577
2024-03-20,254.8504367414975,259.4209038516145,139.26836903337949,143.59422536426868,111.30359860089538,119.50214978854031,161.62672735508664,168.06304804487777
2024-03-21,262.50125788165445,267.2089341989974,145.4639676399168,149.98226730622923,111.41067485182883,119.61711320696244,165.6858457951788,172.2838092307324
2024-03-22,262.5778116883055,267.2868609154222,145.38378332651135,149.89959236395958,111.42403838443619,119.63146108875083,165.67817369086052,172.27583160687183
2024-03-25,261.2319726924969,265.91688575196764,147.03075615299704,151.59772230442388,111.89788612348346,120.14021214622232,166.24571398601336,172.86597256593564
2024-03-26,262.2821105099634,266.9858566560758,147.3159369463344,151.89176118340458,111.09619352114635,119.27946738456927,166.1931996176546,172.81136696352726
2024-03-27,262.7304108831414,267.44219681187013,147.86728906089698,152.47862396454286,113.5139237532022,121.87528606403016,167.66698097181145,174.3509083882147
2024-03-28,262.8059366624586,267.51907706440204,147.47351216513601,152.09024698300132,114.48706741447695,122.92011085889074,168.00282354297045,174.70693840946092
2024-04-01,262.4721701536191,267.17932481400135,150.40062856795745,155.10899828360508,114.23950449003917,122.65431260932709,168.92786670270752,175.6688952083176
2024-04-02,261.33618250082947,266.02296445057027,148.35790340445783,153.0023245489539,114.22231565502994,122.63585765583248,167.8963494737411,174.5962155164597
2024-04-03,267.05946575481175,271.84888860330346,151.7487116467911,156.49928380270106,114.73404198749958,123.18527741945398,170.6668122375018,177.47723297334932
2024-04-04,261.7418582418598,266.4359155475131,148.10644262410315,152.74299165839489,113.32559287984456,121.67308286017429,167.45476795678886,174.13701278844601
2024-04-05,269.5099676898493,274.3433376417502,150.16511737378767,154.8661142893022,114.80792728377588,123.26460505893527,170.62531913406065,177.43408409695286
2024-04-08,268.163536652642,272.98206830966853,149.29497916571196,153.96873595313434,115.21498377128714,123.70164506441967,170.2005505040256,176.9944093386208
2024-04-09,259.8745230506312,264.54411248029385,148.52941209936517,153.179202412546,115.15403868586318,123.63621080336469,168.09733897801812,174.8072443696622
2024-04-10,258.77124551493614,263.4210105575901,146.75381901481234,151.3480234651798,113.62388426646577,121.99334619768287,166.44435167257436,173.0882751248222
2024-04-11,261.76311650138115,266.466641370005,149.87004735457387,154.57467183855192,114.10200384005601,122.50668375027081,168.50672356946882,175.2379174648885
2024-04-12,258.72471308401396,263.3736420025837,144.13927252728914,148.66400020039328,112.91229805073468,121.22934500087814,165.09373730344456,171.68859555698378
2024-04-15,254.0972822831088,258.682170613413,141.60383612422376,146.04897300256948,110.87223212247866,119.03900913392094,162.1472530085241,168.62860676663232
2024-04-16,253.64649898903625,258.22325346192207,143.66982335190986,148.1798143773418,109.90561555214916,118.00119221130913,162.3716177405725,168.86193981095408
2024-04-17,249.55699451525953,254.05995866197551,140.7198958297603,145.13728462084566,110.98101812150107,119.15580823937204,160.88667164945315,167.31763742023858
2024-04-18,247.81711278605778,252.2886828014999,138.22563139167275,142.5647218319397,111.04199803640006,119.22127989541869,159.59087383473832,165.97004394521917
2024-04-19,244.34578358814417,248.7715173877337,131.4444351687139,135.57065464280498,112.0928710190311,120.34955950324526,156.7658584207103,163.0357960820722
2024-04-22,246.9009636690347,251.37297838529065,133.18565539780585,137.4106886336413,112.923946427676,121.24185138974188,158.38036539796641,164.73185562587489
2024-04-23,254.38623174371347,258.9938240149844,136.46820852406742,140.7973738153816,114.14444493234218,122.55225102600427,161.83046085153308,168.3203094391007
2024-04-24,257.577411185933,262.24280396642735,137.4875992962479,141.84910260384396,114.89196561001881,123.35483359401323,163.26606781642184,169.81348820959616
2024-04-25,261.62770843202003,266.4346612516118,140.4750056322044,144.93127808757887,115.23368242340345,123.72172104717438,165.44098607243183,172.09060352501183
2024-04-26,266.81452903506255,271.7167806365453,143.71224564163757,148.27121268969458,114.79309167522749,123.2486766690428,167.57783751012155,174.31334205120945
2024-04-29,269.0104202739291,273.9530175469214,144.3452099401076,148.9242564418426,116.08211672859207,124.6326504753229,168.91353335659917,175.70272390756244
2024-04-30,261.63233779335815,266.4393756693901,141.92647844105824,146.42879580149403,114.44783643439693,122.89876574648915,165.61615927427337,172.2825342124924
2024-05-01,258.9770360799016,263.73528741824276,137.4624160339839,141.82312045584612,115.06114917049263,123.62535153333488,163.63900364999392,170.25758727785959
2024-05-02,262.4641277695338,267.2864483355959,140.75186378916968,145.2169189840314,115.94358473742211,124.57346832126586,166.06907093609576,172.78594166664269
